Resource Type,692,1,Slots
Resource Type,692,5,Units
Waitlist Status Reason,696,1,Completed Application-Basic Eligibility Met
Waitlist Status Reason,696,2,Working with Applicant to Complete Documentation
Waitlist Status Reason,696,3,Cannot Find Applicant
Waitlist Status Reason,696,4,"Batch Process- Not Eligible "
Waitlist Status Reason,696,5,Client No longer Eligible After Review
Waitlist Status Reason,696,6,Applicant Declined Program
Usage Enrollment Type,699,1,Required/Auto Enrollment
Usage Enrollment Type,699,2,Enter Enrollment
Usage Enrollment Type,699,3,Enter Enrollment Optional
Usage Enrollment Type,699,4,No Action Required
Usage Enrollment Type,699,5,HMIS Inventory Only
HUDStandard_SubstanceAbuse,701,2,No
HUDStandard_SubstanceAbuse,701,3,Alcohol Use Disorder
HUDStandard_SubstanceAbuse,701,4,Drug Use Disorder
HUDStandard_SubstanceAbuse,701,5,Both Alcohol and Drug Use Disorders
HUDStandard_SubstanceAbuse,701,8,Client Doesn't Know
HUDStandard_SubstanceAbuse,701,9,Client Prefers Not to Answer
HUDStandard_SubstanceAbuse,701,99,Data not collected
"Disability Reward Level ",702,1,"0 - 10 "
"Disability Reward Level ",702,2,"11 - 20 "
"Disability Reward Level ",702,3,21 - 30
"Disability Reward Level ",702,4,31 - 40
"Disability Reward Level ",702,5,41 - 50
"Disability Reward Level ",702,6,51 - 60
"Disability Reward Level ",702,7,61 - 70
"Disability Reward Level ",702,8,71 - 80
"Disability Reward Level ",702,9,81 - 90
"Disability Reward Level ",702,10,91 - 100
Room Inventory Location,706,1,Master Bedroom
Room Inventory Location,706,5,2nd Bedroom
Room Inventory Location,706,10,Kitchen
Room Inventory Location,706,12,Bathroom Master
Room Inventory Location,706,15,2nd Bathroom
Room Inventory Location,706,20,Living Room
Add / Minus Symbols,708,1," ++"
Add / Minus Symbols,708,2," ---"
Suffix,714,1,Jr
Suffix,714,2,Sr
Suffix,714,3,II
Suffix,714,4,III
Suffix,714,5,IV
Lease Termination Reason,722,1,Normal Moveout
Lease Termination Reason,722,10,Evicted - Behind on Rent
Lease Termination Reason,722,12,Evicted - Damage to Property
Lease Termination Reason,722,14,Evicted - Undesirable Behavior
Lease Termination Reason,722,16,Evicted - Violated Lease Terms
Lease Termination Reason,722,18,Evicted - Noise / Loud Behavior
Program Final Approval Options,723,1,Approved: Exit Enrollment Only
Program Final Approval Options,723,5,"Approved: End Case Assignment(s) Only "
Program Final Approval Options,723,10,Approved: Exit both Enrollment and End Case Assignment(s)
Program Final Approval Options,723,15,Approved & Denied:  Exit both Enrollment and End Case Assignment(s)
"Age & Gender, Don't Know / Refused",724,1,Allow Reservation / Check-in
"Age & Gender, Don't Know / Refused",724,5,Don't Allow Reservation / Check-in
"Age & Gender, Don't Know / Refused",724,99,Override
Alter Variables,725,1,Financial Assessments (Individual)
Alter Variables,725,5,Financial Assessment (Family)
Alter Variables,725,10,Household Size
Alter Variables,725,15,Address Change
Evaluation Period,726,1,Admission
Evaluation Period,726,5,Periodic
Evaluation Period,726,10,Discharge
Thought Content/Process,728,1,Appropriate
Thought Content/Process,728,5,Delusional
Thought Content/Process,728,10,Disorganized
Thought Content/Process,728,15,Pressured/Racing Thoughts
Thought Content/Process,728,20,Inappropriate
Thought Content/Process,728,25,Hallucinating Audio
Thought Content/Process,728,30,Hallucinating Visual
Thought Content/Process,728,35,Hallucinating Other
Level of Participation,729,1,Actively Engaged
Level of Participation,729,5,Active With Encouragement
Level of Participation,729,10,Minimal participation
Level of Participation,729,15,Disruptive
Response(s) to Class/Group,730,1,Participated well
Response(s) to Class/Group,730,5,Improved Understanding of Skills
Response(s) to Class/Group,730,10,Expressed Emotions
Response(s) to Class/Group,730,15,Improved Concentration/Listening Skills
Response(s) to Class/Group,730,20,Engaged in Problem Solving
Response(s) to Class/Group,730,25,Supported Others
Response(s) to Class/Group,730,30,Received Feedback
Response(s) to Class/Group,730,35,Increased Assertiveness
Response(s) to Class/Group,730,40,Recognized Feelings
Mood/Affect,731,1,Appropriate
Mood/Affect,731,5,Apathetic/Flat (no interest/enthusiasm)
Mood/Affect,731,10,Anxious
Mood/Affect,731,15,Depressed
Mood/Affect,731,20,Irritable
Mood/Affect,731,25,Guarded
Mood/Affect,731,30,Paranoid
Mood/Affect,731,35,Inappropriate
Task Intervention/Learning,732,1,Ability to Participate in Task Independently
Task Intervention/Learning,732,5,Able to participate in task with minimal prompting
Task Intervention/Learning,732,10,Able to participate in task with verbal prompting
Task Intervention/Learning,732,15,Able to participate in task with modeling/coaching
Task Intervention/Learning,732,20,Unable to participate task with prompting
Program Final Approval Options,736,1,Auto Exit Enrollment Only
Program Final Approval Options,736,5,Auto Exit Case Assignment(s) Only
Program Final Approval Options,736,10,Auto Exit both Enrollment and Case Assignment(s)
ICD Code Versions,742,5,9
ICD Code Versions,742,10,10
ICD Code Versions,742,99,0
Homeless Sleeping Arrangements,746,-1,Other
Homeless Sleeping Arrangements,746,1,Shelters
Homeless Sleeping Arrangements,746,5,"Street, Sidewalk or Doorway"
Homeless Sleeping Arrangements,746,10,"Car, Van or RV"
Homeless Sleeping Arrangements,746,15,Bus or Subway
Homeless Sleeping Arrangements,746,20,"Beach, Riverbed or Park"
Homeless Sleeping Arrangements,746,25,Transitional Housing
Homeless Sleeping Arrangements,746,30,Safe Haven
Homeless Sleeping Arrangements,746,35,Outdoors
Homeless Sleeping Arrangements,746,40,Refused
Homeless Sleeping Arrangements,746,45,Couch surfing
Health Care Facilities,747,-1,Other
Health Care Facilities,747,1,Hospital
Health Care Facilities,747,5,Clinic
Health Care Facilities,747,10,VA
Health Care Facilities,747,25,Does Not Go For Care
Assess Financial Item Detail Reference,1757,21,First Week
Assess Financial Item Detail Reference,1757,22,Second Week
Assess Financial Item Detail Reference,1757,23,Third Week
Assess Financial Item Detail Reference,1757,24,Fourth Week
Assess Financial Item Detail Reference,1757,25,Fifth Week
Order 1-10,1762,1,1
Order 1-10,1762,2,2
Order 1-10,1762,3,3
Order 1-10,1762,4,4
Order 1-10,1762,5,5
Order 1-10,1762,6,6
Order 1-10,1762,7,7
Order 1-10,1762,8,8
Order 1-10,1762,9,9
Order 1-10,1762,10,10
Client Job Match Status,1766,1,Pending Review
Client Job Match Status,1766,2,Not Interested
Client Job Match Status,1766,3,Applied
Client Job Match Status,1766,4,Job Offer Made - Accepted
Client Job Match Status,1766,5,Job Offer Made - Declined
Employer Job Match Status,1767,1,Pending Review
Employer Job Match Status,1767,2,Opted Not to Interview
Employer Job Match Status,1767,3,"Offered Interview, Applicant Declined"
Employer Job Match Status,1767,4,Scheduled Interview with Applicant
Employer Job Match Status,1767,5,Opted not to Make a Job Offer
Employer Job Match Status,1767,6,"Job Offer Made, Applicant Declined"
Employer Job Match Status,1767,7,"Job Offer Made, Applicant Accepted"
"Low, Medium, High",1769,1,Low
"Low, Medium, High",1769,2,Medium
"Low, Medium, High",1769,3,High
"Low, Medium, High",1769,5,No Match
HUD Federal Partner Programs and Components,1774,1,HUD:CoC – Homelessness Prevention (High Performing Comm. Only)
HUD Federal Partner Programs and Components,1774,2,"HUD:CoC – Permanent Supportive Housing "
HUD Federal Partner Programs and Components,1774,3,HUD:CoC – Rapid Re-Housing
HUD Federal Partner Programs and Components,1774,4,HUD:CoC – Supportive Services Only
HUD Federal Partner Programs and Components,1774,5,HUD:CoC – Transitional Housing
HUD Federal Partner Programs and Components,1774,6,HUD:CoC – Safe Haven
HUD Federal Partner Programs and Components,1774,7,HUD:CoC – Single Room Occupancy (SRO)
HUD Federal Partner Programs and Components,1774,8,HUD:ESG – Emergency Shelter (operating and/or essential services)
HUD Federal Partner Programs and Components,1774,9,"HUD:ESG – Homelessness Prevention "
HUD Federal Partner Programs and Components,1774,11,HUD:ESG – Street Outreach
HUD Federal Partner Programs and Components,1774,12,HUD:Rural Housing Stability Assistance Program
HUD Federal Partner Programs and Components,1774,13,HUD:HOPWA – Hotel/Motel Vouchers
HUD Federal Partner Programs and Components,1774,14,HUD:HOPWA – Housing Information
HUD Federal Partner Programs and Components,1774,15,HUD:HOPWA – Permanent Housing
HUD Federal Partner Programs and Components,1774,16,HUD:HOPWA – Permanent Housing Placement  (facility based or TBRA)
HUD Federal Partner Programs and Components,1774,17,"HUD:HOPWA – Short-Term Rent, Mortgage, Utility assistance"
HUD Federal Partner Programs and Components,1774,18,HUD:HOPWA – Short-Term Supportive Facility
HUD Federal Partner Programs and Components,1774,19,HUD:HOPWA  – Transitional Housing (facility based or TBRA)
HUD Federal Partner Programs and Components,1774,20,HUD:HUD/VASH
HUD Federal Partner Programs and Components,1774,21,HHS:PATH – Street Outreach & Supportive Services Only
HUD Federal Partner Programs and Components,1774,22,HHS:RHY – Basic Center Program (prevention and shelter)
HUD Federal Partner Programs and Components,1774,23,HHS:RHY – Maternity Group Home for Pregnant and Parenting Youth
HUD Federal Partner Programs and Components,1774,24,HHS:RHY – Transitional Living Program
HUD Federal Partner Programs and Components,1774,25,HHS:RHY – Street Outreach Project
HUD Federal Partner Programs and Components,1774,26,HHS:RHY – Demonstration Project
HUD Federal Partner Programs and Components,1774,27,VA: Community Contract Emergency Housing
HUD Federal Partner Programs and Components,1774,28,VA: Community Contract Residential Treatment Program
HUD Federal Partner Programs and Components,1774,29,VA: Domiciliary Care
HUD Federal Partner Programs and Components,1774,30,VA: Community Contract Safe Haven Program
HUD Federal Partner Programs and Components,1774,31,VA: Grant and Per Diem Program
HUD Federal Partner Programs and Components,1774,32,VA: Compensated Work Therapy Transitional Residence
HUD Federal Partner Programs and Components,1774,33,VA: Supportive Services for Veteran Families
HUD Federal Partner Programs and Components,1774,34,N/A
DeniedOnhold,1775,1,On-hold
DeniedOnhold,1775,2,Denied
Housing Type (VI SPDAT),1776,1,Housing for single individuals
Housing Type (VI SPDAT),1776,2,Housing for families
HoldReasonServiceRequests,1777,1,Lacks ID Info
HoldReasonServiceRequests,1777,2,W-9 Requirements / Vendor Info
HoldReasonServiceRequests,1777,3,Services/Approved Amount doesn't match docs
HoldReasonServiceRequests,1777,4,Missing Required Documents
Deny Reason (Service Request),1778,1,Did not meet Service Request requirements
Deny Reason (Service Request),1778,5,Form not signed
Deny Reason (Service Request),1778,10,Service Deleted
VI SPDAT Agency Options,1780,1,Team
VI SPDAT Agency Options,1780,5,Staff
VI SPDAT Agency Options,1780,10,Volunteer
Family or Individual,1782,1,Individual
Family or Individual,1782,2,Family
Family or Individual,1782,3,Both - Family and Individual
PayGrades,1783,1,E6 & Below
PayGrades,1783,5,"E7 & Above, All W & O"
VI SPDAT Pre-Screen Recommendations,1789,0,Not Recommended for Housing and Support Assessment
VI SPDAT Pre-Screen Recommendations,1789,1,Not Recommended for Housing and Support Assessment
VI SPDAT Pre-Screen Recommendations,1789,2,Not Recommended for Housing and Support Assessment
VI SPDAT Pre-Screen Recommendations,1789,3,Not Recommended for Housing and Support Assessment
VI SPDAT Pre-Screen Recommendations,1789,4,Not Recommended for Housing and Support Assessment
VI SPDAT Pre-Screen Recommendations,1789,5,Rapid Re-Housing Assessment
VI SPDAT Pre-Screen Recommendations,1789,6,Rapid Re-Housing Assessment
VI SPDAT Pre-Screen Recommendations,1789,7,Rapid Re-Housing Assessment
VI SPDAT Pre-Screen Recommendations,1789,8,Rapid Re-Housing Assessment
VI SPDAT Pre-Screen Recommendations,1789,9,Rapid Re-Housing Assessment
VI SPDAT Pre-Screen Recommendations,1789,10,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,11,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,12,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,13,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,14,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,15,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,16,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,17,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,18,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,19,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,20,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,21,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,22,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,23,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,24,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,25,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,26,Permanent Supportive Housing/Housing First Assessment
VI SPDAT Pre-Screen Recommendations,1789,27,Permanent Supportive Housing/Housing First Assessment
Yes No Refused,1790,1,Yes
Yes No Refused,1790,2,No
Yes No Refused,1790,4,Client Prefers Not to Answer
Nature of Incident,1791,1,Auto Accident
Nature of Incident,1791,5,AWOL / Missing Person
Nature of Incident,1791,10,Client Injury
Nature of Incident,1791,15,Client Harm to Others
Nature of Incident,1791,20,Client Self-Harm
Nature of Incident,1791,25,Client Victimized
Nature of Incident,1791,30,Medication Error
Nature of Incident,1791,35,Medication Incident
Nature of Incident,1791,40,Refused Medical Treatment
Nature of Incident,1791,45,Substance Use Suspected
Nature of Incident,1791,50,Unusual Client Behavior
Nature of Incident,1791,60,Death
Nature of Incident,1791,65,APS Refusal
Nature of Incident,1791,70,Complaint
Nature of Incident,1791,75,Complaint Other
Nature of Incident,1791,80,Incident
Nature of Incident,1791,85,QA
Nature of Incident,1791,87,Recognition
Nature of Incident,1791,89,Service Observation
Nature of Incident,1791,90,Unassigned
Nature of Incident,1791,92,Update
Nature of Incident,1791,99,Other
Incident Action Taken,1794,1,911 Contacted - EMT Transportation
Incident Action Taken,1794,5,911 Contacted - Police Intervention
Incident Action Taken,1794,10,911 Contacted - Fire
Incident Action Taken,1794,21,Staff Transport to Hospital - Medical Evaluation
Incident Action Taken,1794,25,Staff Transport to Hospital - Psychiatric Evaluation
Incident Action Taken,1794,99,Other
Crime Acceptability,1795,1,Not Preferred
Crime Acceptability,1795,2,Not Acceptable
VI SPDAT Prior Residence,1796,-1,Somewhere Else (Specify)
VI SPDAT Prior Residence,1796,1,This City
VI SPDAT Prior Residence,1796,5,This Region
VI SPDAT Prior Residence,1796,10,Other Part of the State
Insurance Types,1797,-1,Other (Specify)
Insurance Types,1797,1,MEDICAID
Insurance Types,1797,5,MEDICARE
Insurance Types,1797,7,State Children's Health Insurance Program
Insurance Types,1797,10,Veteran's Health Administration (VHA)
Insurance Types,1797,11,State-Only Funded Insurance
Insurance Types,1797,12,Employer-Provided Health Insurance
Insurance Types,1797,13,Health Insurance obtained through COBRA
Insurance Types,1797,14,State Health Insurance for Adults
Insurance Types,1797,15,Private Pay Health Insurance
Insurance Types,1797,16,TRICARE
Insurance Types,1797,17,Other Military Insurance
Insurance Types,1797,20,None
Insurance Types,1797,25,Indian Health Services Program
Answered / Refused,1798,1,Answered
Answered / Refused,1798,2,Refused
HOH 2 Relation to HOH List,1799,2,HOH 2 - Spouse
HOH 2 Relation to HOH List,1799,7,HOH 2 - Other Relative
HOH 2 Relation to HOH List,1799,8,HOH 2 - Other Non-Relative
SPDAT Self Care,1801,0,Self Care 0
SPDAT Self Care,1801,1,Self Care 1
SPDAT Self Care,1801,2,Self Care 2
SPDAT Self Care,1801,3,Self Care 3
SPDAT Self Care,1801,4,Self Care 4
SPDAT Relationship List,1803,0,Relationships - 0
SPDAT Relationship List,1803,1,Relationships - 1
SPDAT Relationship List,1803,2,Relationships - 2
SPDAT Relationship List,1803,3,Relationships - 3
SPDAT Relationship List,1803,4,Relationships - 4
SPDAT Daily Activity Placeholder,1805,0,Daily Activty 0
SPDAT Daily Activity Placeholder,1805,1,Daily Activty 1
SPDAT Daily Activity Placeholder,1805,2,Daily Activty 2
SPDAT Daily Activity Placeholder,1805,3,Daily Activty 3
SPDAT Daily Activity Placeholder,1805,4,Daily Activty 4
SPDAT Money Management Placeholder,1807,0,Money Management 0
SPDAT Money Management Placeholder,1807,1,Money Management 1
SPDAT Money Management Placeholder,1807,2,Money Management 2
SPDAT Money Management Placeholder,1807,3,Money Management 3
SPDAT Money Management Placeholder,1807,4,Money Management 4
Managing Tenancy Placeholder,1809,0,Managing Tenancy 0
Managing Tenancy Placeholder,1809,1,Managing Tenancy 1
Managing Tenancy Placeholder,1809,2,Managing Tenancy 2
Managing Tenancy Placeholder,1809,3,Managing Tenancy 3
Managing Tenancy Placeholder,1809,4,Managing Tenancy 4
SPDAT Physical Health and Wellness Placeholder,1811,0,Physicall Health and Wellness 0
SPDAT Physical Health and Wellness Placeholder,1811,1,Physicall Health and Wellness 1
SPDAT Physical Health and Wellness Placeholder,1811,2,Physicall Health and Wellness 2
SPDAT Physical Health and Wellness Placeholder,1811,3,Physicall Health and Wellness 3
SPDAT Physical Health and Wellness Placeholder,1811,4,Physicall Health and Wellness 4
SPDAT Mental Health and Wellness & Cognitive Funct,1813,0,Mental Health and Wellness & Cognitive Functioning 0
SPDAT Mental Health and Wellness & Cognitive Funct,1813,1,Mental Health and Wellness & Cognitive Functioning 1
SPDAT Mental Health and Wellness & Cognitive Funct,1813,2,Mental Health and Wellness & Cognitive Functioning 2
SPDAT Mental Health and Wellness & Cognitive Funct,1813,3,Mental Health and Wellness & Cognitive Functioning 3
SPDAT Mental Health and Wellness & Cognitive Funct,1813,4,Mental Health and Wellness & Cognitive Functioning 4
SPDAT Medication Placeholder,1815,0,Medication 0
SPDAT Medication Placeholder,1815,1,Medication 1
SPDAT Medication Placeholder,1815,2,Medication 2
SPDAT Medication Placeholder,1815,3,Medication 3
SPDAT Medication Placeholder,1815,4,Medication 4
SPDAT Interaction with Emergency Services Placehol,1817,0,Interaction with Emergency Services 0
SPDAT Interaction with Emergency Services Placehol,1817,1,Interaction with Emergency Services 1
SPDAT Interaction with Emergency Services Placehol,1817,2,Interaction with Emergency Services 2
SPDAT Interaction with Emergency Services Placehol,1817,3,Interaction with Emergency Services 3
SPDAT Interaction with Emergency Services Placehol,1817,4,Interaction with Emergency Services 4
SPDAT Involvement in High Risk Situations,1819,0,SPDAT Involvement in High Risk Situations 0
SPDAT Involvement in High Risk Situations,1819,1,SPDAT Involvement in High Risk Situations 1
SPDAT Involvement in High Risk Situations,1819,2,SPDAT Involvement in High Risk Situations 2
SPDAT Involvement in High Risk Situations,1819,3,SPDAT Involvement in High Risk Situations 3
SPDAT Involvement in High Risk Situations,1819,4,SPDAT Involvement in High Risk Situations 4
SPDAT Substance Abuse Placeholder,1821,0,Substance Abuse 0
SPDAT Substance Abuse Placeholder,1821,1,Substance Abuse 1
SPDAT Substance Abuse Placeholder,1821,2,Substance Abuse 2
SPDAT Substance Abuse Placeholder,1821,3,Substance Abuse 3
SPDAT Substance Abuse Placeholder,1821,4,Substance Abuse 4
SPDAT Abuse and/or Trauma Placeholdner,1823,0,SPDAT Abuse and/or Trauma 0
SPDAT Abuse and/or Trauma Placeholdner,1823,1,SPDAT Abuse and/or Trauma 1
SPDAT Abuse and/or Trauma Placeholdner,1823,2,SPDAT Abuse and/or Trauma 2
SPDAT Abuse and/or Trauma Placeholdner,1823,3,SPDAT Abuse and/or Trauma 3
SPDAT Abuse and/or Trauma Placeholdner,1823,4,SPDAT Abuse and/or Trauma 4
SPDAT Risk of Personal Harm/Harm to Others Placeho,1825,0,SPDAT Risk of Personal Harm/Harm to Others 0
SPDAT Risk of Personal Harm/Harm to Others Placeho,1825,1,SPDAT Risk of Personal Harm/Harm to Others 1
SPDAT Risk of Personal Harm/Harm to Others Placeho,1825,2,SPDAT Risk of Personal Harm/Harm to Others 2
SPDAT Risk of Personal Harm/Harm to Others Placeho,1825,3,SPDAT Risk of Personal Harm/Harm to Others 3
SPDAT Risk of Personal Harm/Harm to Others Placeho,1825,4,SPDAT Risk of Personal Harm/Harm to Others 4
SPDAT Legal Placeholder,1827,0,SPDAT Legal 0
SPDAT Legal Placeholder,1827,1,SPDAT Legal 1
SPDAT Legal Placeholder,1827,2,SPDAT Legal 2
SPDAT Legal Placeholder,1827,3,SPDAT Legal 3
SPDAT Legal Placeholder,1827,4,SPDAT Legal 4
SPDAT History of Homelessness and Housing Placehol,1829,0,SPDAT History of Homelessness and Housing 0
SPDAT History of Homelessness and Housing Placehol,1829,1,SPDAT History of Homelessness and Housing 1
SPDAT History of Homelessness and Housing Placehol,1829,2,SPDAT History of Homelessness and Housing 2
SPDAT History of Homelessness and Housing Placehol,1829,3,SPDAT History of Homelessness and Housing 3
SPDAT History of Homelessness and Housing Placehol,1829,4,SPDAT History of Homelessness and Housing 4
SPDAT Intervention Level,1831,0,Housing Help Supports
SPDAT Intervention Level,1831,1,Housing Help Supports
SPDAT Intervention Level,1831,2,Housing Help Supports
SPDAT Intervention Level,1831,3,Housing Help Supports
SPDAT Intervention Level,1831,4,Housing Help Supports
SPDAT Intervention Level,1831,5,Housing Help Supports
SPDAT Intervention Level,1831,6,Housing Help Supports
SPDAT Intervention Level,1831,7,Housing Help Supports
SPDAT Intervention Level,1831,8,Housing Help Supports
SPDAT Intervention Level,1831,9,Housing Help Supports
SPDAT Intervention Level,1831,10,Housing Help Supports
SPDAT Intervention Level,1831,11,Housing Help Supports
SPDAT Intervention Level,1831,12,Housing Help Supports
SPDAT Intervention Level,1831,13,Housing Help Supports
SPDAT Intervention Level,1831,14,Housing Help Supports
SPDAT Intervention Level,1831,15,Housing Help Supports
SPDAT Intervention Level,1831,16,Housing Help Supports
SPDAT Intervention Level,1831,17,Housing Help Supports
SPDAT Intervention Level,1831,18,Housing Help Supports
SPDAT Intervention Level,1831,19,Housing Help Supports
SPDAT Intervention Level,1831,20,Rapid Re-housing
SPDAT Intervention Level,1831,21,Rapid Re-housing
SPDAT Intervention Level,1831,22,Rapid Re-housing
SPDAT Intervention Level,1831,23,Rapid Re-housing
SPDAT Intervention Level,1831,24,Rapid Re-housing
SPDAT Intervention Level,1831,25,Rapid Re-housing
SPDAT Intervention Level,1831,26,Rapid Re-housing
SPDAT Intervention Level,1831,27,Rapid Re-housing
SPDAT Intervention Level,1831,28,Rapid Re-housing
SPDAT Intervention Level,1831,29,Rapid Re-housing
SPDAT Intervention Level,1831,30,Rapid Re-housing
SPDAT Intervention Level,1831,31,Rapid Re-housing
SPDAT Intervention Level,1831,32,Rapid Re-housing
SPDAT Intervention Level,1831,33,Rapid Re-housing
SPDAT Intervention Level,1831,34,Rapid Re-housing
SPDAT Intervention Level,1831,35,Rapid Re-housing
SPDAT Intervention Level,1831,36,Rapid Re-housing
SPDAT Intervention Level,1831,37,Rapid Re-housing
SPDAT Intervention Level,1831,38,Rapid Re-housing
SPDAT Intervention Level,1831,39,Rapid Re-housing
SPDAT Intervention Level,1831,40,Housing First
SPDAT Intervention Level,1831,41,Housing First
SPDAT Intervention Level,1831,42,Housing First
SPDAT Intervention Level,1831,43,Housing First
SPDAT Intervention Level,1831,44,Housing First
SPDAT Intervention Level,1831,45,Housing First
SPDAT Intervention Level,1831,46,Housing First
SPDAT Intervention Level,1831,47,Housing First
SPDAT Intervention Level,1831,48,Housing First
SPDAT Intervention Level,1831,49,Housing First
SPDAT Intervention Level,1831,50,Housing First
SPDAT Intervention Level,1831,51,Housing First
SPDAT Intervention Level,1831,52,Housing First
SPDAT Intervention Level,1831,53,Housing First
SPDAT Intervention Level,1831,54,Housing First
SPDAT Intervention Level,1831,55,Housing First
SPDAT Intervention Level,1831,56,Housing First
SPDAT Intervention Level,1831,57,Housing First
SPDAT Intervention Level,1831,58,Housing First
SPDAT Intervention Level,1831,59,Housing First
SPDAT Intervention Level,1831,60,Housing First
F VI SPDAT Pre Screen Total,1837,0,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,1,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,2,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,3,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,4,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,5,Family is Not Recommended	for a	Housing and Support Assessment at this time
F VI SPDAT Pre Screen Total,1837,6,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,7,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,8,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,9,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,10,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,11,Family is Recommended for a Rapid Re-Housing Assessment
F VI SPDAT Pre Screen Total,1837,12,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,13,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,14,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,15,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,16,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,17,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,18,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,19,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,20,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,21,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,22,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,23,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,24,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,25,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,26,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,27,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,28,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,29,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F VI SPDAT Pre Screen Total,1837,30,Family is Recommended for a Permanent	 Supportive	 Housing/Housing First Assessment
F SPDAT Parental Engagement Placeholder,1838,0,F SPDAT Parental Engagement Placeholder 0
F SPDAT Parental Engagement Placeholder,1838,1,F SPDAT Parental Engagement Placeholder 1
F SPDAT Parental Engagement Placeholder,1838,2,F SPDAT Parental Engagement Placeholder 2
F SPDAT Parental Engagement Placeholder,1838,3,F SPDAT Parental Engagement Placeholder 3
F SPDAT Parental Engagement Placeholder,1838,4,F SPDAT Parental Engagement Placeholder 4
F SPDAT Stability of Family Unit Placeholder,1840,0,F SPDAT Stability of Family Unit 0
F SPDAT Stability of Family Unit Placeholder,1840,1,F SPDAT Stability of Family Unit 1
